,commodityCode,countryCode,weeklyExports,accumulatedExports,outstandingSales,grossNewSales,currentMYNetSales,currentMYTotalCommitment,nextMYOutstandingSales,nextMYNetSales,unitId,weekEndingDate
44,801,5700,557,24029779,1929065,113000,93000,25958844,6707972,395000,1,2011-07-07T00:00:00
45,801,5700,65,24029844,1984000,55000,55000,26013844,6827972,120000,1,2011-07-14T00:00:00
46,801,5700,0,24029844,1984000,0,0,26013844,7051972,224000,1,2011-07-21T00:00:00
47,801,5700,65999,24095843,1380001,12000,-538000,25475844,7991972,940000,1,2011-07-28T00:00:00
48,801,5700,65936,24161779,1429001,115000,114936,25590780,8225772,233800,1,2011-08-04T00:00:00
49,801,5700,0,24161779,1489001,60000,60000,25650780,8355298,129526,1,2011-08-11T00:00:00
50,801,5700,65064,24226843,1368001,0,-55936,25594844,8648298,293000,1,2011-08-18T00:00:00
51,801,5700,124423,24351266,1243980,402,402,25595246,8905298,257000,1,2011-08-25T00:00:00
52,801,5700,93399,24444665,1181998,33399,31417,25626663,10276581,192200,1,2011-09-01T00:00:00
0,801,5700,2915,2915,10276581,1406198,192200,10279496,0,0,1,2011-09-01T00:00:00
1,801,5700,239694,242609,10149581,298947,112694,10392190,0,0,1,2011-09-08T00:00:00
2,801,5700,119786,362395,10206070,176275,176275,10568465,0,0,1,2011-09-15T00:00:00
3,801,5700,177549,539944,10874109,732588,845588,11414053,0,0,1,2011-09-22T00:00:00
4,801,5700,121198,661142,11106996,354085,354085,11768138,0,0,1,2011-09-29T00:00:00
5,801,5700,421904,1083046,11244980,503832,559888,12328026,0,0,1,2011-10-06T00:00:00
6,801,5700,797999,1881045,10777980,270999,330999,12659025,0,0,1,2011-10-13T00:00:00
7,801,5700,831356,2712401,10038444,154409,91820,12750845,0,0,1,2011-10-20T00:00:00
8,801,5700,905363,3617764,9350735,91099,217654,12968499,0,0,1,2011-10-27T00:00:00
9,801,5700,899783,4517547,8785649,285068,334697,13303196,0,0,1,2011-11-03T00:00:00
10,801,5700,1213523,5731070,8089193,552661,517067,13820263,0,0,1,2011-11-10T00:00:00
11,801,5700,820075,6551145,8205400,894092,936282,14756545,0,0,1,2011-11-17T00:00:00
12,801,5700,893511,7444656,7846463,315568,534574,15291119,0,0,1,2011-11-24T00:00:00
13,801,5700,612099,8056755,7785422,553924,551058,15842177,0,0,1,2011-12-01T00:00:00
14,801,5700,772070,8828825,7367536,363331,354184,16196361,0,0,1,2011-12-08T00:00:00
15,801,5700,599372,9428197,6957197,200319,189033,16385394,0,0,1,2011-12-15T00:00:00
16,801,5700,848050,10276247,6531297,380627,422150,16807544,0,0,1,2011-12-22T00:00:00
17,801,5700,825537,11101784,5842249,148380,136489,16944033,0,0,1,2011-12-29T00:00:00
18,801,5700,526859,11628643,5572481,212040,257091,17201124,0,0,1,2012-01-05T00:00:00
19,801,5700,777497,12406140,5162494,212573,367510,17568634,0,0,1,2012-01-12T00:00:00
20,801,5700,890602,13296742,4632763,321604,360871,17929505,120000,120000,1,2012-01-19T00:00:00
21,801,5700,726853,14023595,4152058,202376,246148,18175653,120000,0,1,2012-01-26T00:00:00
22,801,5700,785549,14809144,3704557,397101,338048,18513701,175500,55500,1,2012-02-02T00:00:00
23,801,5700,717141,15526285,3194346,147322,206930,18720631,175500,0,1,2012-02-09T00:00:00
24,801,5700,676683,16202968,3038804,522163,521141,19241772,2980500,2805000,1,2012-02-16T00:00:00
25,801,5700,675458,16878426,2611498,252850,248152,19489924,3405500,425000,1,2012-02-23T00:00:00
26,801,5700,605105,17483531,2495991,440664,489598,19979522,3870500,465000,1,2012-03-01T00:00:00
27,801,5700,405290,17888821,2458939,480996,368238,20347760,4539500,669000,1,2012-03-08T00:00:00
28,801,5700,317488,18206309,2203883,132640,62432,20410192,4715500,176000,1,2012-03-15T00:00:00
29,801,5700,372127,18578436,2041628,145422,209872,20620064,4770500,55000,1,2012-03-22T00:00:00
30,801,5700,547492,19125928,1751361,233520,257225,20877289,5296000,525500,1,2012-03-29T00:00:00
31,801,5700,260472,19386400,1625361,145495,134472,21011761,5466000,170000,1,2012-04-05T00:00:00
32,801,5700,122283,19508683,1569212,127249,66134,21077895,6081000,615000,1,2012-04-12T00:00:00
33,801,5700,185698,19694381,1987290,545776,603776,21681671,6446000,365000,1,2012-04-19T00:00:00
34,801,5700,178688,19873069,1925862,61573,117260,21798931,7121000,675000,1,2012-04-26T00:00:00
35,801,5700,72447,19945516,2030169,176754,176754,21975685,8032000,911000,1,2012-05-03T00:00:00
36,801,5700,295081,20240597,1854189,67752,119101,22094786,8027000,-5000,1,2012-05-10T00:00:00
37,801,5700,252225,20492822,2038774,551810,436810,22531596,8145000,118000,1,2012-05-17T00:00:00
38,801,5700,128886,20621708,1967502,59664,57614,22589210,8260000,115000,1,2012-05-24T00:00:00
39,801,5700,68072,20689780,1959511,3081,60081,22649291,8438500,178500,1,2012-05-31T00:00:00
40,801,5700,195864,20885644,2025135,201488,261488,22910779,8908501,470001,1,2012-06-07T00:00:00
41,801,5700,250569,21136213,1691513,63947,-83053,22827726,9342501,434000,1,2012-06-14T00:00:00
42,801,5700,54636,21190849,1752776,116263,115899,22943625,9627501,285000,1,2012-06-21T00:00:00
43,801,5700,136847,21327696,1929595,253900,313666,23257291,9791501,164000,1,2012-06-28T00:00:00
44,801,5700,290094,21617790,1944621,195118,305120,23562411,10023001,231500,1,2012-07-05T00:00:00
45,801,5700,182803,21800593,1936264,126547,174446,23736857,10028001,5000,1,2012-07-12T00:00:00
46,801,5700,205018,22005611,1931036,161908,199790,23936647,10139301,111300,1,2012-07-19T00:00:00
47,801,5700,113811,22119422,2032100,163000,214875,24151522,9975801,-163500,1,2012-07-26T00:00:00
48,801,5700,179560,22298982,1912100,7497,59560,24211082,10081801,106000,1,2012-08-02T00:00:00
49,801,5700,241754,22540736,1791400,13556,121054,24332136,10666801,585000,1,2012-08-09T00:00:00
50,801,5700,302446,22843182,1731400,72446,242446,24574582,10999801,333000,1,2012-08-16T00:00:00
51,801,5700,364326,23207508,1438400,72276,71326,24645908,11229801,230000,1,2012-08-23T00:00:00
52,801,5700,299358,23506866,1155400,18275,16358,24662266,11682801,453000,1,2012-08-30T00:00:00
53,801,5700,0,23506866,1095500,0,-59900,24602366,12943301,340772,1,2012-09-06T00:00:00
0,801,5700,175772,175772,12943301,1381272,340772,13119073,0,0,1,2012-09-06T00:00:00
1,801,5700,119221,294993,13061271,243470,237191,13356264,0,0,1,2012-09-13T00:00:00
2,801,5700,58703,353696,13192271,244703,189703,13545967,0,0,1,2012-09-20T00:00:00
3,801,5700,726972,1080668,13490271,802972,1024972,14570939,0,0,1,2012-09-27T00:00:00
4,801,5700,900870,1981538,12816601,335254,227200,14798139,0,0,1,2012-10-04T00:00:00
5,801,5700,788505,2770043,12296544,220340,268448,15066587,0,0,1,2012-10-11T00:00:00
6,801,5700,1135888,3905931,11434958,104488,274302,15340889,0,0,1,2012-10-18T00:00:00
7,801,5700,1257150,5163081,10560435,295243,382627,15723516,0,0,1,2012-10-25T00:00:00
8,801,5700,1297898,6460979,9537319,126953,274782,15998298,0,0,1,2012-11-01T00:00:00
9,801,5700,1280106,7741085,8628707,373793,371494,16369792,0,0,1,2012-11-08T00:00:00
10,801,5700,1334834,9075919,7684419,388136,390546,16760338,0,0,1,2012-11-15T00:00:00
11,801,5700,965191,10041110,6931728,360560,212500,16972838,0,0,1,2012-11-22T00:00:00
12,801,5700,1010515,11051625,6430776,758854,509563,17482401,0,0,1,2012-11-29T00:00:00
13,801,5700,892375,11944000,6547154,952826,1008753,18491154,0,0,1,2012-12-06T00:00:00
14,801,5700,945605,12889605,6075752,530757,474203,18965357,0,0,1,2012-12-13T00:00:00
15,801,5700,650083,13539688,5153350,432278,-272319,18693038,0,0,1,2012-12-20T00:00:00
16,801,5700,538025,14077713,4975497,371600,360172,19053210,60000,60000,1,2012-12-27T00:00:00
17,801,5700,753865,14831578,3980071,97614,-241561,18811649,120000,60000,1,2013-01-03T00:00:00
18,801,5700,723500,15555078,4102185,810209,845614,19657263,300000,180000,1,2013-01-10T00:00:00
19,801,5700,679832,16234910,3631930,111034,209577,19866840,655000,355000,1,2013-01-17T00:00:00
20,801,5700,703000,16937910,3221031,143731,292101,20158941,1349000,694000,1,2013-01-24T00:00:00
21,801,5700,828298,17766208,3089311,585043,696578,20855519,2040000,691000,1,2013-01-31T00:00:00
22,801,5700,680948,18447156,2177734,28086,-230629,20624890,2375000,335000,1,2013-02-07T00:00:00
23,801,5700,535643,18982799,1756416,82076,114325,20739215,2437000,62000,1,2013-02-14T00:00:00
24,801,5700,528499,19511298,1702760,454593,474843,21214058,2787000,350000,1,2013-02-21T00:00:00
25,801,5700,666648,20177946,1127971,100355,91859,21305917,3721000,934000,1,2013-02-28T00:00:00
26,801,5700,186336,20364282,1125141,123506,183506,21489423,3847000,126000,1,2013-03-07T00:00:00
27,801,5700,77452,20441734,1175025,67410,127336,21616759,4072000,225000,1,2013-03-14T00:00:00
28,801,5700,131844,20573578,1050342,10205,7161,21623920,4673000,601000,1,2013-03-21T00:00:00
29,801,5700,260482,20834060,928256,138396,138396,21762316,5027000,354000,1,2013-03-28T00:00:00
30,801,5700,420072,21254132,1034184,305789,526000,22288316,5027000,0,1,2013-04-04T00:00:00
31,801,5700,1497,21255629,1096687,64000,64000,22352316,5087000,60000,1,2013-04-11T00:00:00
32,801,5700,1111,21256740,814076,500,-281500,22070816,5621000,534000,1,2013-04-18T00:00:00
33,801,5700,132670,21389410,405126,6000,-276280,21794536,6771000,1150000,1,2013-04-25T00:00:00
34,801,5700,66635,21456045,344616,6125,6125,21800661,7131000,360000,1,2013-05-02T00:00:00
35,801,5700,66394,21522439,277849,0,-373,21800288,7406000,275000,1,2013-05-09T00:00:00
36,801,5700,0,21522439,281849,4000,4000,21804288,7937000,531000,1,2013-05-16T00:00:00
37,801,5700,0,21522439,74349,0,-207500,21596788,8524000,587000,1,2013-05-23T00:00:00
38,801,5700,0,21522439,74345,0,-4,21596784,9010300,486300,1,2013-05-30T00:00:00
39,801,5700,0,21522439,74009,0,-336,21596448,9417500,407200,1,2013-06-06T00:00:00
40,801,5700,0,21522439,74000,0,-9,21596439,9472500,55000,1,2013-06-13T00:00:00
41,801,5700,0,21522439,74000,0,0,21596439,9832500,360000,1,2013-06-20T00:00:00
42,801,5700,0,21522439,74000,0,0,21596439,9832500,0,1,2013-06-27T00:00:00
43,801,5700,0,21522439,76500,2500,2500,21598939,10127500,295000,1,2013-07-04T00:00:00
44,801,5700,0,21522439,76500,0,0,21598939,10368000,240500,1,2013-07-11T00:00:00
45,801,5700,0,21522439,76500,0,0,21598939,10794000,426000,1,2013-07-18T00:00:00
46,801,5700,0,21522439,76500,0,0,21598939,11352000,558000,1,2013-07-25T00:00:00
47,801,5700,0,21522439,76800,300,300,21599239,11733000,381000,1,2013-08-01T00:00:00
48,801,5700,0,21522439,124600,47800,47800,21647039,13066000,1333000,1,2013-08-08T00:00:00
49,801,5700,0,21522439,124600,0,0,21647039,13747000,681000,1,2013-08-15T00:00:00
50,801,5700,0,21522439,124600,0,0,21647039,13976000,229000,1,2013-08-22T00:00:00
51,801,5700,0,21522439,124600,0,0,21647039,14575500,599500,1,2013-08-29T00:00:00
52,801,5700,0,21522439,124600,0,0,21647039,14904799,205000,1,2013-09-05T00:00:00
0,801,5700,301,301,14904799,329600,205000,14905100,0,0,1,2013-09-05T00:00:00
1,801,5700,0,301,15033799,129000,129000,15034100,0,0,1,2013-09-12T00:00:00
2,801,5700,295095,295396,17031799,2248428,2293095,17327195,0,0,1,2013-09-19T00:00:00
3,801,5700,239550,534946,17200299,601050,408050,17735245,0,0,1,2013-09-26T00:00:00
4,801,5700,425883,960829,17016699,349117,242283,17977528,0,0,1,2013-10-03T00:00:00
5,801,5700,0,960829,17016699,0,0,17977528,0,0,1,2013-10-10T00:00:00
6,801,5700,0,960829,17016699,0,0,17977528,0,0,1,2013-10-17T00:00:00
7,801,5700,3821342,4782171,15307668,1864480,2112311,20089839,0,0,1,2013-10-24T00:00:00
8,801,5700,1690902,6473073,14675123,756276,1058357,21148196,0,0,1,2013-10-31T00:00:00
9,801,5700,1515335,7988408,13826885,627154,667097,21815293,60000,60000,1,2013-11-07T00:00:00
10,801,5700,1926058,9914466,13052861,951494,1152034,22967327,60000,0,1,2013-11-14T00:00:00
11,801,5700,1326305,11240771,12719497,971819,992941,23960268,300000,240000,1,2013-11-21T00:00:00
12,801,5700,1420084,12660855,11305882,341210,6469,23966737,470000,170000,1,2013-11-28T00:00:00
13,801,5700,1029857,13690712,10834108,511400,558083,24524820,581000,111000,1,2013-12-05T00:00:00
14,801,5700,899893,14590605,10240653,212380,306438,24831258,636000,55000,1,2013-12-12T00:00:00
15,801,5700,1167480,15758085,9590843,283959,517670,25348928,636000,0,1,2013-12-19T00:00:00
16,801,5700,716573,16474658,9245398,387863,371128,25720056,751000,115000,1,2013-12-26T00:00:00
17,801,5700,1217751,17692409,8415570,203446,387923,26107979,751000,0,1,2014-01-02T00:00:00
18,801,5700,1086618,18779027,8007180,588106,678228,26786207,1263000,512000,1,2014-01-09T00:00:00
19,801,5700,946063,19725090,7356772,248358,295655,27081862,2117500,854500,1,2014-01-16T00:00:00
20,801,5700,1247482,20972572,6295432,136118,186142,27268004,2243500,126000,1,2014-01-23T00:00:00
21,801,5700,856271,21828843,5809526,261244,370365,27638369,2303500,60000,1,2014-01-30T00:00:00
22,801,5700,1076635,22905478,5053623,269576,320732,27959101,2418500,115000,1,2014-02-06T00:00:00
23,801,5700,881841,23787319,4026190,194594,-145592,27813509,2894500,476000,1,2014-02-13T00:00:00
24,801,5700,1059066,24846385,3254904,57280,287780,28101289,3127000,232500,1,2014-02-20T00:00:00
25,801,5700,645028,25491413,2341623,111427,-268253,27833036,3310000,183000,1,2014-02-27T00:00:00
26,801,5700,339974,25831387,1870236,284111,-131413,27701623,3903000,593000,1,2014-03-06T00:00:00
27,801,5700,662829,26494216,1131471,153817,-75936,27625687,4146000,243000,1,2014-03-13T00:00:00
28,801,5700,317362,26811578,835832,85418,21723,27647410,4482000,336000,1,2014-03-20T00:00:00
29,801,5700,312039,27123617,574984,77639,51191,27698601,4487000,5000,1,2014-03-27T00:00:00
30,801,5700,325859,27449476,262771,13692,13646,27712247,4667000,180000,1,2014-04-03T00:00:00
31,801,5700,66746,27516222,141365,12000,-54660,27657587,4727000,60000,1,2014-04-10T00:00:00
32,801,5700,71,27516293,86294,0,-55000,27602587,4782500,55500,1,2014-04-17T00:00:00
33,801,5700,0,27516293,81339,0,-4955,27597632,4846500,64000,1,2014-04-24T00:00:00
34,801,5700,2185,27518478,78970,0,-184,27597448,4846500,0,1,2014-05-01T00:00:00
35,801,5700,5384,27523862,73586,0,0,27597448,4899500,53000,1,2014-05-08T00:00:00
36,801,5700,2663,27526525,70923,0,0,27597448,5130000,230500,1,2014-05-15T00:00:00
37,801,5700,4546,27531071,66377,0,0,27597448,5488000,358000,1,2014-05-22T00:00:00
38,801,5700,4945,27536016,62247,815,815,27598263,5598000,110000,1,2014-05-29T00:00:00
39,801,5700,792,27536808,61455,0,0,27598263,5770000,172000,1,2014-06-05T00:00:00
40,801,5700,1505,27538313,59950,0,0,27598263,5860500,90500,1,2014-06-12T00:00:00
41,801,5700,0,27538313,60450,500,500,27598763,6107500,247000,1,2014-06-19T00:00:00
42,801,5700,1843,27540156,59007,400,400,27599163,6275500,168000,1,2014-06-26T00:00:00
43,801,5700,1873,27542029,116354,59220,59220,27658383,6675000,399500,1,2014-07-03T00:00:00
44,801,5700,0,27542029,122754,6400,6400,27664783,7040000,365000,1,2014-07-10T00:00:00
45,801,5700,0,27542029,281554,158800,158800,27823583,8323500,1283500,1,2014-07-17T00:00:00
46,801,5700,0,27542029,522554,241000,241000,28064583,9093500,770000,1,2014-07-24T00:00:00
47,801,5700,0,27542029,530554,8000,8000,28072583,9793500,700000,1,2014-07-31T00:00:00
48,801,5700,60128,27602157,531554,3128,61128,28133711,10433500,640000,1,2014-08-07T00:00:00
49,801,5700,0,27602157,412554,55000,-119000,28014711,11381400,947900,1,2014-08-14T00:00:00
50,801,5700,0,27602157,357554,0,-55000,27959711,12036400,655000,1,2014-08-21T00:00:00
51,801,5700,0,27602157,302554,0,-55000,27904711,12374650,338250,1,2014-08-28T00:00:00
52,801,5700,0,27602157,302554,0,0,27904711,13335404,658200,1,2014-09-04T00:00:00
0,801,5700,0,0,13335404,960754,658200,13335404,0,0,1,2014-09-04T00:00:00
1,801,5700,59216,59216,13822515,543327,546327,13881731,0,0,1,2014-09-11T00:00:00
2,801,5700,165847,225063,16041542,2405872,2384874,16266605,0,0,1,2014-09-18T00:00:00
3,801,5700,486749,711812,16285567,612517,730774,16997379,0,0,1,2014-09-25T00:00:00
4,801,5700,530899,1242711,15950056,201612,195388,17192767,0,0,1,2014-10-02T00:00:00
5,801,5700,1165926,2408637,15493556,534138,709426,17902193,0,0,1,2014-10-09T00:00:00
6,801,5700,1313199,3721836,15881715,1591727,1701358,19603551,0,0,1,2014-10-16T00:00:00
7,801,5700,1386468,5108304,15481615,1137984,986368,20589919,0,0,1,2014-10-23T00:00:00
8,801,5700,2292886,7401190,14792882,1074740,1604153,22194072,0,0,1,2014-10-30T00:00:00
9,801,5700,1555576,8956766,13970354,585596,733048,22927120,0,0,1,2014-11-06T00:00:00
10,801,5700,2357281,11314047,12085470,304104,472397,23399517,0,0,1,2014-11-13T00:00:00
11,801,5700,2122637,13436684,10769021,802250,806188,24205705,0,0,1,2014-11-20T00:00:00
12,801,5700,1343061,14779745,10193736,515453,767776,24973481,0,0,1,2014-11-27T00:00:00
13,801,5700,1548262,16328007,8862633,243264,217159,25190640,0,0,1,2014-12-04T00:00:00
14,801,5700,1388208,17716215,7876850,178761,402425,25593065,0,0,1,2014-12-11T00:00:00
15,801,5700,1423512,19139727,7014345,345617,561007,26154072,1500000,1500000,1,2014-12-18T00:00:00
16,801,5700,655411,19795138,6703099,303518,344165,26498237,1500000,0,1,2014-12-25T00:00:00
17,801,5700,1001575,20796713,6251578,628615,550054,27048291,1500000,0,1,2015-01-01T00:00:00
18,801,5700,851276,21647989,6193834,869774,793532,27841823,1735000,235000,1,2015-01-08T00:00:00
19,801,5700,1149440,22797429,4967372,217524,-77022,27764801,1735000,0,1,2015-01-15T00:00:00
20,801,5700,688308,23485737,4757163,455416,478099,28242900,1735000,0,1,2015-01-22T00:00:00
21,801,5700,1570313,25056050,3411883,439352,225033,28467933,1735000,0,1,2015-01-29T00:00:00
22,801,5700,1157695,26213745,2857502,508373,603314,29071247,1735000,0,1,2015-02-05T00:00:00
23,801,5700,690169,26903914,2372465,150273,205132,29276379,1845000,110000,1,2015-02-12T00:00:00
24,801,5700,568339,27472253,2077010,333817,272884,29549263,1845000,0,1,2015-02-19T00:00:00
25,801,5700,490614,27962867,1707714,133196,121318,29670581,1845000,0,1,2015-02-26T00:00:00
26,801,5700,235667,28198534,1628874,120000,156827,29827408,1845000,0,1,2015-03-05T00:00:00
27,801,5700,272449,28470983,1319155,19302,-37270,29790138,1845000,0,1,2015-03-12T00:00:00
28,801,5700,189472,28660455,1258356,131572,128673,29918811,1845000,0,1,2015-03-19T00:00:00
29,801,5700,374549,29035004,843325,74983,-40482,29878329,1963000,118000,1,2015-03-26T00:00:00
30,801,5700,248236,29283240,365671,196589,-229418,29648911,2378000,415000,1,2015-04-02T00:00:00
31,801,5700,196388,29479628,184974,15691,15691,29664602,2543000,165000,1,2015-04-09T00:00:00
32,801,5700,32939,29512567,184318,2293,32283,29696885,2543000,0,1,2015-04-16T00:00:00
33,801,5700,343,29512910,383231,200015,199256,29896141,2409000,-134000,1,2015-04-23T00:00:00
34,801,5700,5658,29518568,382843,5904,5270,29901411,2309000,-100000,1,2015-04-30T00:00:00
35,801,5700,0,29518568,377843,0,-5000,29896411,2309000,0,1,2015-05-07T00:00:00
36,801,5700,21,29518589,377838,21,16,29896427,2309000,0,1,2015-05-14T00:00:00
37,801,5700,0,29518589,575838,132000,198000,30094427,2309000,0,1,2015-05-21T00:00:00
38,801,5700,301,29518890,575329,0,-208,30094219,2309000,0,1,2015-05-28T00:00:00
39,801,5700,0,29518890,575329,0,0,30094219,2309000,0,1,2015-06-04T00:00:00
40,801,5700,59310,29578200,530874,4855,14855,30109074,2490000,181000,1,2015-06-11T00:00:00
41,801,5700,0,29578200,470374,5500,-60500,30048574,2490000,0,1,2015-06-18T00:00:00
42,801,5700,299,29578499,404575,500,-65500,29983074,2435000,-55000,1,2015-06-25T00:00:00
43,801,5700,1771,29580270,402304,0,-500,29982574,2435000,0,1,2015-07-02T00:00:00
44,801,5700,86,29580356,403989,6771,1771,29984345,2435000,0,1,2015-07-09T00:00:00
45,801,5700,4513,29584869,399497,21,21,29984366,2498000,63000,1,2015-07-16T00:00:00
46,801,5700,2116,29586985,697381,300000,300000,30284366,2844000,346000,1,2015-07-23T00:00:00
47,801,5700,2570,29589555,194811,0,-500000,29784366,3270000,426000,1,2015-07-30T00:00:00
48,801,5700,0,29589555,194806,0,-5,29784361,3600000,330000,1,2015-08-06T00:00:00
49,801,5700,1159,29590714,127647,0,-66000,29718361,4026000,426000,1,2015-08-13T00:00:00
50,801,5700,21,29590735,7647,6021,-119979,29598382,4913499,887499,1,2015-08-20T00:00:00
51,801,5700,472,29591207,7647,472,472,29598854,5403055,489556,1,2015-08-27T00:00:00
52,801,5700,49608,29640815,7647,49608,49608,29648462,6069011,658352,1,2015-09-03T00:00:00
0,801,5700,43,43,6069011,665999,658352,6069054,0,0,1,2015-09-03T00:00:00
1,801,5700,470,513,6527041,458500,458500,6527554,0,0,1,2015-09-10T00:00:00
2,801,5700,177906,178419,7111821,776388,762686,7290240,0,0,1,2015-09-17T00:00:00
3,801,5700,318423,496842,7971799,1121300,1178401,8468641,0,0,1,2015-09-24T00:00:00
4,801,5700,573946,1070788,8081340,624476,683487,9152128,1000000,1000000,1,2015-10-01T00:00:00
5,801,5700,1267162,2337950,7897078,833016,1082900,10235028,1000000,0,1,2015-10-08T00:00:00
6,801,5700,1848907,4186857,8262145,1510975,2213974,12449002,1000000,0,1,2015-10-15T00:00:00
7,801,5700,1739551,5926408,7933310,873291,1410716,13859718,1000000,0,1,2015-10-22T00:00:00
8,801,5700,1711306,7637714,7240859,589564,1018855,14878573,1000000,0,1,2015-10-29T00:00:00
9,801,5700,1935321,9573035,6471738,809648,1166200,16044773,1000000,0,1,2015-11-05T00:00:00
10,801,5700,1747820,11320855,6368272,1114648,1644354,17689127,1000000,0,1,2015-11-12T00:00:00
11,801,5700,1297396,12618251,5822537,446576,751661,18440788,1000000,0,1,2015-11-19T00:00:00
12,801,5700,1285443,13903694,4994118,156858,457024,18897812,1000000,0,1,2015-11-26T00:00:00
13,801,5700,1049565,14953259,5285158,1032505,1340605,20238417,1000000,0,1,2015-12-03T00:00:00
14,801,5700,910519,15863778,4813279,557898,438640,20677057,1000000,0,1,2015-12-10T00:00:00
15,801,5700,1039864,16903642,5284426,1217696,1511011,22188068,1000000,0,1,2015-12-17T00:00:00
16,801,5700,707935,17611577,4857405,230737,280914,22468982,1000000,0,1,2015-12-24T00:00:00
17,801,5700,1181618,18793195,4605209,679184,929422,23398404,1000000,0,1,2015-12-31T00:00:00
18,801,5700,661766,19454961,4718700,714134,775257,24173661,1000000,0,1,2016-01-07T00:00:00
19,801,5700,1024465,20479426,4412099,480360,717864,24891525,1000000,0,1,2016-01-14T00:00:00
20,801,5700,764246,21243672,3944693,214345,296840,25188365,1000000,0,1,2016-01-21T00:00:00
21,801,5700,811130,22054802,3078343,162864,-55220,25133145,1000000,0,1,2016-01-28T00:00:00
22,801,5700,716880,22771682,3048072,568367,686609,25819754,1000000,0,1,2016-02-04T00:00:00
23,801,5700,1049566,23821248,2344486,168347,345980,26165734,1000000,0,1,2016-02-11T00:00:00
24,801,5700,750788,24572036,1863709,159777,270011,26435745,1000000,0,1,2016-02-18T00:00:00
25,801,5700,755637,25327673,1389440,169563,281368,26717113,1000000,0,1,2016-02-25T00:00:00
26,801,5700,502758,25830431,962674,203842,75992,26793105,1000000,0,1,2016-03-03T00:00:00
27,801,5700,437889,26268320,665193,89263,140408,26933513,1165000,165000,1,2016-03-10T00:00:00
28,801,5700,263037,26531357,421450,19317,19294,26952807,1165000,0,1,2016-03-17T00:00:00
29,801,5700,135544,26666901,175950,79543,-109956,26842851,1165000,0,1,2016-03-24T00:00:00
30,801,5700,70281,26737182,109667,3998,3998,26846849,1165000,0,1,2016-03-31T00:00:00
31,801,5700,3065,26740247,106524,0,-78,26846771,1165000,0,1,2016-04-07T00:00:00
32,801,5700,2442,26742689,284932,181042,180850,27027621,1297000,132000,1,2016-04-14T00:00:00
33,801,5700,2642,26745331,287274,5012,4984,27032605,1477000,180000,1,2016-04-21T00:00:00
34,801,5700,0,26745331,347271,60000,59997,27092602,1477000,0,1,2016-04-28T00:00:00
35,801,5700,0,26745331,409714,62443,62443,27155045,1477000,0,1,2016-05-05T00:00:00
36,801,5700,1999,26747330,437715,30000,30000,27185045,1477000,0,1,2016-05-12T00:00:00
37,801,5700,4245,26751575,571469,198000,137999,27323044,1537000,60000,1,2016-05-19T00:00:00
38,801,5700,1315,26752890,693654,123500,123500,27446544,1686000,149000,1,2016-05-26T00:00:00
39,801,5700,1014,26753904,638640,66000,-54000,27392544,1838000,152000,1,2016-06-02T00:00:00
40,801,5700,0,26753904,825134,276500,186494,27579038,2313000,475000,1,2016-06-09T00:00:00
41,801,5700,0,26753904,815484,140350,-9650,27569388,2620000,307000,1,2016-06-16T00:00:00
42,801,5700,68900,26822804,725733,9149,-20851,27548537,2992000,372000,1,2016-06-23T00:00:00
43,801,5700,1473,26824277,724659,400,399,27548936,3121000,129000,1,2016-06-30T00:00:00
44,801,5700,145476,26969753,858771,148610,279588,27828524,3421000,300000,1,2016-07-07T00:00:00
45,801,5700,71250,27041003,982054,128537,194533,28023057,3599000,178000,1,2016-07-14T00:00:00
46,801,5700,411932,27452935,796401,28285,226279,28249336,3659000,60000,1,2016-07-21T00:00:00
47,801,5700,211072,27664007,920834,141505,335505,28584841,3981000,322000,1,2016-07-28T00:00:00
48,801,5700,496143,28160150,925480,165793,500789,29085630,5825000,1844000,1,2016-08-04T00:00:00
49,801,5700,404037,28564187,858840,25397,337397,29423027,6519200,694200,1,2016-08-11T00:00:00
50,801,5700,349609,28913796,633375,89071,124144,29547171,7520200,1001000,1,2016-08-18T00:00:00
51,801,5700,579079,29492875,384185,23591,329889,29877060,8199200,679000,1,2016-08-25T00:00:00
52,801,5700,362167,29855042,211787,13830,189769,30066829,9031858,843332,1,2016-09-01T00:00:00
0,801,5700,222461,222461,9031858,938323,843332,9254319,0,0,1,2016-09-01T00:00:00
1,801,5700,715558,938019,8957998,343413,641698,9896017,0,0,1,2016-09-08T00:00:00
2,801,5700,398552,1336571,8969302,326856,409856,10305873,0,0,1,2016-09-15T00:00:00
3,801,5700,316540,1653111,9486385,600829,833623,11139496,0,0,1,2016-09-22T00:00:00
4,801,5700,779599,2432710,10193787,1256964,1487001,12626497,0,0,1,2016-09-29T00:00:00
5,801,5700,1226692,3659402,9762877,309365,795782,13422279,0,0,1,2016-10-06T00:00:00
6,801,5700,2100484,5759886,9780698,1270541,2118305,15540584,0,0,1,2016-10-13T00:00:00
7,801,5700,2276421,8036307,9329938,1156786,1825661,17366245,0,0,1,2016-10-20T00:00:00
8,801,5700,2087682,10123989,9311469,1729097,2069213,19435458,0,0,1,2016-10-27T00:00:00
9,801,5700,2063369,12187358,8617793,588649,1369693,20805151,0,0,1,2016-11-03T00:00:00
10,801,5700,2363480,14550838,7941810,937979,1687497,22492648,0,0,1,2016-11-10T00:00:00
